Date,Time,CminusO,DCminusDO,DOminusYC
1160108,1205,3,113,-44
1160108,1210,1,113,-44
1160108,1215,2,113,-44
1160108,1220,2,113,-44
1160108,1225,1,113,-44
1160108,1230,3,113,-44
1160108,1235,6,113,-44
1160108,1240,4,113,-44
1160108,1245,-3,113,-44
1160108,1250,3,113,-44
1160108,1255,-2,113,-44
1160108,1300,1,113,-44
1160108,1305,5,113,-44
1160108,1310,-10,113,-44
1160108,1315,2,113,-44
1160108,1320,11,113,-44
1160108,1325,-8,113,-44
1160108,1330,3,113,-44
1160108,1335,-4,113,-44
1160108,1340,7,113,-44
1160108,1345,12,113,-44
1160111,850,-6,10,-138
1160111,855,19,10,-138
1160111,900,18,10,-138
1160111,905,-11,10,-138
1160111,910,-7,10,-138
1160111,915,-47,10,-138
1160111,920,9,10,-138
1160111,925,-6,10,-138
1160111,930,3,10,-138
1160111,935,-14,10,-138
1160111,940,13,10,-138
1160111,945,8,10,-138
1160111,950,23,10,-138
1160111,955,-8,10,-138
1160111,1000,15,10,-138
1160111,1005,-2,10,-138
1160111,1010,17,10,-138
1160111,1015,6,10,-138
1160111,1020,-16,10,-138
1160111,1025,2,10,-138
1160111,1030,11,10,-138
1160111,1035,20,10,-138
1160111,1040,-17,10,-138
1160111,1045,2,10,-138
1160111,1050,-15,10,-138
1160111,1055,1,10,-138
1160111,1100,7,10,-138
1160111,1105,-16,10,-138
1160111,1110,7,10,-138
1160111,1115,-11,10,-138
1160111,1120,-5,10,-138
1160111,1125,4,10,-138
1160111,1130,8,10,-138
1160111,1135,3,10,-138
1160111,1140,4,10,-138
1160111,1145,4,10,-138
1160111,1150,6,10,-138
1160111,1155,11,10,-138
1160111,1200,-4,10,-138
1160111,1205,11,10,-138
1160111,1210,2,10,-138
1160111,1215,-1,10,-138
1160111,1220,-11,10,-138
1160111,1225,1,10,-138
1160111,1230,9,10,-138
1160111,1235,-2,10,-138
1160111,1240,-1,10,-138
1160111,1245,-5,10,-138
1160111,1250,3,10,-138
1160111,1255,-17,10,-138
1160111,1300,1,10,-138
1160111,1305,-4,10,-138
1160111,1310,3,10,-138
1160111,1315,3,10,-138
1160111,1320,-19,10,-138
1160111,1325,8,10,-138
1160111,1330,-4,10,-138
1160111,1335,4,10,-138
1160111,1340,-7,10,-138
1160111,1345,-2,10,-138
1160112,850,-15,-93,60
1160112,855,-5,-93,60
1160112,900,1,-93,60
1160112,905,12,-93,60
1160112,910,-5,-93,60
1160112,915,4,-93,60
1160112,920,-14,-93,60
1160112,925,-7,-93,60
1160112,930,-10,-93,60
1160112,935,-9,-93,60
1160112,940,-5,-93,60
1160112,945,18,-93,60
1160112,950,12,-93,60
1160112,955,-11,-93,60
1160112,1000,6,-93,60
1160112,1005,5,-93,60
1160112,1010,-21,-93,60
1160112,1015,5,-93,60
1160112,1020,2,-93,60
1160112,1025,-3,-93,60
1160112,1030,-11,-93,60
1160112,1035,0,-93,60
1160112,1040,-24,-93,60
1160112,1045,-6,-93,60
1160112,1050,-18,-93,60
1160112,1055,1,-93,60
1160112,1100,-3,-93,60
1160112,1105,15,-93,60
1160112,1110,-4,-93,60
1160112,1115,0,-93,60
1160112,1120,12,-93,60
1160112,1125,9,-93,60
1160112,1130,-2,-93,60
1160112,1135,-1,-93,60
1160112,1140,-8,-93,60
1160112,1145,-1,-93,60
1160112,1150,4,-93,60
1160112,1155,-1,-93,60
1160112,1200,-6,-93,60
1160112,1205,18,-93,60
1160112,1210,3,-93,60
1160112,1215,-5,-93,60
1160112,1220,-11,-93,60
1160112,1225,-16,-93,60
1160112,1230,1,-93,60
1160112,1235,-5,-93,60
1160112,1240,4,-93,60
1160112,1245,1,-93,60
1160112,1250,-12,-93,60
1160112,1255,-8,-93,60
1160112,1300,15,-93,60
1160112,1305,-1,-93,60
1160112,1310,10,-93,60
1160112,1315,0,-93,60
1160112,1320,-6,-93,60
1160112,1325,6,-93,60
1160112,1330,6,-93,60
1160112,1335,6,-93,60
1160112,1340,-5,-93,60
1160112,1345,-6,-93,60
1160113,850,-6,22,77
1160113,855,2,22,77
1160113,900,3,22,77
1160113,905,10,22,77
1160113,910,-15,22,77
1160113,915,42,22,77
1160113,920,7,22,77
1160113,925,10,22,77
1160113,930,13,22,77
1160113,935,-24,22,77
1160113,940,-9,22,77
1160113,945,-6,22,77
1160113,950,4,22,77
1160113,955,12,22,77
1160113,1000,-13,22,77
1160113,1005,20,22,77
1160113,1010,-9,22,77
1160113,1015,-4,22,77
1160113,1020,-3,22,77
1160113,1025,-26,22,77
1160113,1030,10,22,77
1160113,1035,0,22,77
1160113,1040,13,22,77
1160113,1045,-6,22,77
1160113,1050,-9,22,77
1160113,1055,3,22,77
1160113,1100,-8,22,77
1160113,1105,-10,22,77
1160113,1110,-11,22,77
1160113,1115,-7,22,77
1160113,1120,2,22,77
1160113,1125,-16,22,77
1160113,1130,0,22,77
1160113,1135,0,22,77
1160113,1140,-10,22,77
1160113,1145,6,22,77
1160113,1150,12,22,77
1160113,1155,-2,22,77
1160113,1200,-8,22,77
1160113,1205,-7,22,77
1160113,1210,8,22,77
1160113,1215,-3,22,77
1160113,1220,6,22,77
1160113,1225,0,22,77
1160113,1230,6,22,77
1160113,1235,9,22,77
1160113,1240,-3,22,77
1160113,1245,1,22,77
1160113,1250,-1,22,77
1160113,1255,-8,22,77
1160113,1300,17,22,77
1160113,1305,-6,22,77
1160113,1310,-6,22,77
1160113,1315,8,22,77
1160113,1320,13,22,77
1160113,1325,-2,22,77
1160113,1330,5,22,77
1160113,1335,-2,22,77
1160113,1340,12,22,77
1160113,1345,7,22,77
1160114,850,17,69,-159
1160114,855,-8,69,-159
1160114,900,1,69,-159
1160114,905,-11,69,-159
1160114,910,-8,69,-159
1160114,915,-19,69,-159
1160114,920,21,69,-159
1160114,925,2,69,-159
1160114,930,7,69,-159
1160114,935,23,69,-159
1160114,940,13,69,-159
1160114,945,2,69,-159
1160114,950,-1,69,-159
1160114,955,4,69,-159
1160114,1000,17,69,-159
1160114,1005,-2,69,-159
1160114,1010,-14,69,-159
1160114,1015,1,69,-159
1160114,1020,-3,69,-159
1160114,1025,26,69,-159
1160114,1030,2,69,-159
1160114,1035,-4,69,-159
1160114,1040,-3,69,-159
1160114,1045,-16,69,-159
1160114,1050,-2,69,-159
1160114,1055,0,69,-159
1160114,1100,8,69,-159
1160114,1105,10,69,-159
1160114,1110,8,69,-159
1160114,1115,-10,69,-159
1160114,1120,7,69,-159
1160114,1125,-5,69,-159
1160114,1130,-11,69,-159
1160114,1135,-1,69,-159
1160114,1140,-6,69,-159
1160114,1145,1,69,-159
1160114,1150,-8,69,-159
1160114,1155,5,69,-159
1160114,1200,0,69,-159
1160114,1205,1,69,-159
1160114,1210,3,69,-159
1160114,1215,3,69,-159
1160114,1220,-1,69,-159
1160114,1225,-11,69,-159
1160114,1230,4,69,-159
1160114,1235,1,69,-159
1160114,1240,0,69,-159
1160114,1245,5,69,-159
1160114,1250,0,69,-159
1160114,1255,-6,69,-159
1160114,1300,3,69,-159
1160114,1305,-1,69,-159
1160114,1310,5,69,-159
1160114,1315,-1,69,-159
1160114,1320,15,69,-159
1160114,1325,3,69,-159
1160114,1330,5,69,-159
1160114,1335,-1,69,-159
1160114,1340,2,69,-159
1160114,1345,-2,69,-159
1160115,850,-19,-134,85
1160115,855,3,-134,85
1160115,900,-1,-134,85
1160115,905,-9,-134,85
1160115,910,-11,-134,85
1160115,915,2,-134,85
1160115,920,-14,-134,85
1160115,925,-11,-134,85
1160115,930,-2,-134,85
1160115,935,2,-134,85
1160115,940,0,-134,85
1160115,945,-11,-134,85
1160115,950,-6,-134,85
1160115,955,2,-134,85
1160115,1000,26,-134,85
1160115,1005,-10,-134,85
1160115,1010,-15,-134,85
1160115,1015,-3,-134,85
1160115,1020,3,-134,85
1160115,1025,8,-134,85
1160115,1030,-18,-134,85
1160115,1035,2,-134,85
1160115,1040,-5,-134,85
1160115,1045,5,-134,85
1160115,1050,4,-134,85
1160115,1055,5,-134,85
1160115,1100,-5,-134,85
1160115,1105,6,-134,85
1160115,1110,0,-134,85
1160115,1115,-1,-134,85
1160115,1120,1,-134,85
1160115,1125,-1,-134,85
1160115,1130,-2,-134,85
1160115,1135,0,-134,85
1160115,1140,-18,-134,85
1160115,1145,-7,-134,85
1160115,1150,9,-134,85
1160115,1155,-3,-134,85
1160115,1200,1,-134,85
1160115,1205,-16,-134,85
1160115,1210,-5,-134,85
1160115,1215,-30,-134,85
1160115,1220,5,-134,85
1160115,1225,-2,-134,85
1160115,1230,-11,-134,85
1160115,1235,7,-134,85
1160115,1240,8,-134,85
1160115,1245,-5,-134,85
1160115,1250,2,-134,85
1160115,1255,-10,-134,85
1160115,1300,-5,-134,85
1160115,1305,6,-134,85
1160115,1310,-10,-134,85
1160115,1315,-7,-134,85
1160115,1320,13,-134,85
1160115,1325,8,-134,85
1160115,1330,13,-134,85
1160115,1335,0,-134,85
1160115,1340,12,-134,85
1160115,1345,-21,-134,85
1160118,850,35,301,-154
1160118,855,56,301,-154
1160118,900,-20,301,-154
1160118,905,26,301,-154
1160118,910,29,301,-154
1160118,915,-1,301,-154
1160118,920,22,301,-154
1160118,925,22,301,-154
1160118,930,-24,301,-154
1160118,935,-9,301,-154
1160118,940,5,301,-154
1160118,945,52,301,-154
1160118,950,83,301,-154
1160118,955,-31,301,-154
1160118,1000,-11,301,-154
1160118,1005,15,301,-154
1160118,1010,-25,301,-154
1160118,1015,8,301,-154
1160118,1020,-14,301,-154
1160118,1025,-3,301,-154
1160118,1030,-15,301,-154
1160118,1035,-18,301,-154
1160118,1040,1,301,-154
1160118,1045,0,301,-154
1160118,1050,25,301,-154
1160118,1055,2,301,-154
1160118,1100,5,301,-154
1160118,1105,-12,301,-154
1160118,1110,-20,301,-154
1160118,1115,12,301,-154
1160118,1120,-8,301,-154
1160118,1125,18,301,-154
1160118,1130,19,301,-154
1160118,1135,6,301,-154
1160118,1140,5,301,-154
1160118,1145,24,301,-154
1160118,1150,-5,301,-154
1160118,1155,-10,301,-154
1160118,1200,0,301,-154
1160118,1205,15,301,-154
1160118,1210,-13,301,-154
1160118,1215,6,301,-154
1160118,1220,7,301,-154
1160118,1225,7,301,-154
1160118,1230,9,301,-154
1160118,1235,4,301,-154
1160118,1240,5,301,-154
1160118,1245,-10,301,-154
1160118,1250,3,301,-154
1160118,1255,13,301,-154
1160118,1300,0,301,-154
1160118,1305,9,301,-154
1160118,1310,10,301,-154
1160118,1315,17,301,-154
1160118,1320,-14,301,-154
1160118,1325,2,301,-154
1160118,1330,-11,301,-154
1160118,1335,5,301,-154
1160118,1340,-8,301,-154
1160118,1345,15,301,-154
1160119,850,9,81,-28
1160119,855,-9,81,-28
1160119,900,6,81,-28
1160119,905,-25,81,-28
1160119,910,5,81,-28
1160119,915,4,81,-28
1160119,920,18,81,-28
1160119,925,12,81,-28
1160119,930,-2,81,-28
1160119,935,-7,81,-28
1160119,940,-12,81,-28
1160119,945,-3,81,-28
1160119,950,17,81,-28
1160119,955,12,81,-28
1160119,1000,-10,81,-28
1160119,1005,2,81,-28
1160119,1010,4,81,-28
1160119,1015,-10,81,-28
1160119,1020,-5,81,-28
1160119,1025,0,81,-28
1160119,1030,-14,81,-28
1160119,1035,9,81,-28
1160119,1040,-28,81,-28
1160119,1045,3,81,-28
1160119,1050,10,81,-28
1160119,1055,5,81,-28
1160119,1100,-3,81,-28
1160119,1105,-10,81,-28
1160119,1110,15,81,-28
1160119,1115,4,81,-28
1160119,1120,3,81,-28
1160119,1125,19,81,-28
1160119,1130,12,81,-28
1160119,1135,-11,81,-28
1160119,1140,4,81,-28
1160119,1145,5,81,-28
1160119,1150,7,81,-28
1160119,1155,3,81,-28
1160119,1200,-4,81,-28
1160119,1205,20,81,-28
1160119,1210,-4,81,-28
1160119,1215,8,81,-28
1160119,1220,-8,81,-28
1160119,1225,-5,81,-28
1160119,1230,-2,81,-28
1160119,1235,5,81,-28
1160119,1240,-2,81,-28
1160119,1245,8,81,-28
1160119,1250,-4,81,-28
1160119,1255,-3,81,-28
1160119,1300,1,81,-28
1160119,1305,1,81,-28
1160119,1310,2,81,-28
1160119,1315,0,81,-28
1160119,1320,14,81,-28
1160119,1325,0,81,-28
1160119,1330,14,81,-28
1160119,1335,0,81,-28
1160119,1340,3,81,-28
1160119,1345,6,81,-28
1160120,850,3,-92,-70
1160120,855,-7,-92,-70
1160120,900,-4,-92,-70
1160120,905,-10,-92,-70
1160120,910,4,-92,-70
1160120,915,-2,-92,-70
1160120,920,5,-92,-70
1160120,925,-24,-92,-70
1160120,930,-4,-92,-70
1160120,935,5,-92,-70
1160120,940,-28,-92,-70
1160120,945,-11,-92,-70
1160120,950,16,-92,-70
1160120,955,7,-92,-70
1160120,1000,-4,-92,-70
1160120,1005,12,-92,-70
1160120,1010,0,-92,-70
1160120,1015,-3,-92,-70
1160120,1020,1,-92,-70
1160120,1025,-4,-92,-70
1160120,1030,-1,-92,-70
1160120,1035,-14,-92,-70
1160120,1040,-8,-92,-70
1160120,1045,22,-92,-70
1160120,1050,-6,-92,-70
1160120,1055,-3,-92,-70
1160120,1100,-10,-92,-70
1160120,1105,-10,-92,-70
1160120,1110,-1,-92,-70
1160120,1115,-6,-92,-70
1160120,1120,3,-92,-70
1160120,1125,-16,-92,-70
1160120,1130,5,-92,-70
1160120,1135,-2,-92,-70
1160120,1140,16,-92,-70
1160120,1145,-3,-92,-70
1160120,1150,-22,-92,-70
1160120,1155,-6,-92,-70
1160120,1200,-10,-92,-70
1160120,1205,15,-92,-70
1160120,1210,-6,-92,-70
1160120,1215,-5,-92,-70
1160120,1220,-1,-92,-70
1160120,1225,-3,-92,-70
1160120,1230,12,-92,-70
1160120,1235,0,-92,-70
1160120,1240,11,-92,-70
1160120,1245,0,-92,-70
1160120,1250,7,-92,-70
1160120,1255,-1,-92,-70
1160120,1300,-14,-92,-70
1160120,1305,2,-92,-70
1160120,1310,-1,-92,-70
1160120,1315,7,-92,-70
1160120,1320,1,-92,-70
1160120,1325,1,-92,-70
1160120,1330,1,-92,-70
1160121,850,18,-46,-46
1160121,855,1,-46,-46
1160121,900,10,-46,-46
1160121,905,-10,-46,-46
1160121,910,-13,-46,-46
1160121,915,-28,-46,-46
1160121,920,-13,-46,-46
1160121,925,12,-46,-46
1160121,930,-7,-46,-46
1160121,935,-23,-46,-46
1160121,940,6,-46,-46
1160121,945,25,-46,-46
1160121,950,3,-46,-46
1160121,955,18,-46,-46
1160121,1000,5,-46,-46
1160121,1005,-11,-46,-46
1160121,1010,-6,-46,-46
1160121,1015,0,-46,-46
1160121,1020,-5,-46,-46
1160121,1025,10,-46,-46
1160121,1030,9,-46,-46
1160121,1035,0,-46,-46
1160121,1040,13,-46,-46
1160121,1045,4,-46,-46
1160121,1050,3,-46,-46
1160121,1055,-2,-46,-46
1160121,1100,18,-46,-46
1160121,1105,-3,-46,-46
1160121,1110,-11,-46,-46
1160121,1115,18,-46,-46
1160121,1120,4,-46,-46
1160121,1125,-12,-46,-46
1160121,1130,-5,-46,-46
1160121,1135,5,-46,-46
1160121,1140,-12,-46,-46
1160121,1145,-2,-46,-46
1160121,1150,-4,-46,-46
1160121,1155,0,-46,-46
1160121,1200,-12,-46,-46
1160121,1205,-4,-46,-46
1160121,1210,-11,-46,-46
1160121,1215,10,-46,-46
1160121,1220,-6,-46,-46
1160121,1225,7,-46,-46
1160121,1230,9,-46,-46
1160121,1235,-3,-46,-46
1160121,1240,-11,-46,-46
1160121,1245,4,-46,-46
1160121,1250,-16,-46,-46
1160121,1255,9,-46,-46
1160121,1300,1,-46,-46
1160121,1305,-25,-46,-46
1160121,1310,2,-46,-46
1160121,1315,-16,-46,-46
1160121,1320,17,-46,-46
1160121,1325,6,-46,-46
1160121,1330,-5,-46,-46
1160121,1335,-6,-46,-46
1160121,1340,-6,-46,-46
1160121,1345,3,-46,-46
1160122,850,-1,15,117
1160122,855,-7,15,117
1160122,900,-2,15,117
1160122,905,-7,15,117
1160122,910,-16,15,117
1160122,915,-10,15,117
1160122,920,13,15,117
1160122,925,-13,15,117
1160122,930,7,15,117
1160122,935,-11,15,117
1160122,940,-11,15,117
1160122,945,11,15,117
1160122,950,-3,15,117
1160122,955,-16,15,117
1160122,1000,1,15,117
1160122,1005,13,15,117
1160122,1010,8,15,117
1160122,1015,4,15,117
1160122,1020,9,15,117
1160122,1025,-6,15,117
1160122,1030,-5,15,117
1160122,1035,-5,15,117
1160122,1040,5,15,117
1160122,1045,-11,15,117
1160122,1050,1,15,117
1160122,1055,5,15,117
1160122,1100,-6,15,117
1160122,1105,-11,15,117
1160122,1110,-9,15,117
1160122,1115,-3,15,117
1160122,1120,7,15,117
1160122,1125,6,15,117
1160122,1130,-12,15,117
1160122,1135,2,15,117
1160122,1140,-3,15,117
1160122,1145,2,15,117
1160122,1150,9,15,117
1160122,1155,-5,15,117
1160122,1200,0,15,117
1160122,1205,17,15,117
1160122,1210,-1,15,117
1160122,1215,0,15,117
1160122,1220,-8,15,117
1160122,1225,7,15,117
1160122,1230,9,15,117
1160122,1235,-3,15,117
1160122,1240,1,15,117
1160122,1245,-1,15,117
1160122,1250,0,15,117
1160122,1255,12,15,117
1160122,1300,5,15,117
1160122,1305,29,15,117
1160122,1310,-2,15,117
1160122,1315,15,15,117
1160122,1320,-2,15,117
1160122,1325,-4,15,117
1160122,1330,2,15,117
1160122,1335,7,15,117
1160122,1340,9,15,117
1160122,1345,-3,15,117
1160125,850,17,65,23
1160125,855,12,65,23
1160125,900,-5,65,23
1160125,905,-9,65,23
1160125,910,34,65,23
1160125,915,30,65,23
1160125,920,-1,65,23
1160125,925,-1,65,23
1160125,930,27,65,23
1160125,935,-16,65,23
1160125,940,2,65,23
1160125,945,-21,65,23
1160125,950,0,65,23
1160125,955,12,65,23
1160125,1000,1,65,23
1160125,1005,-7,65,23
1160125,1010,5,65,23
1160125,1015,6,65,23
1160125,1020,-6,65,23
1160125,1025,-4,65,23
1160125,1030,9,65,23
1160125,1035,3,65,23
1160125,1040,-1,65,23
1160125,1045,-3,65,23
1160125,1050,17,65,23
1160125,1055,-15,65,23
1160125,1100,0,65,23
1160125,1105,6,65,23
1160125,1110,3,65,23
1160125,1115,-2,65,23
1160125,1120,-8,65,23
1160125,1125,5,65,23
1160125,1130,0,65,23
1160125,1135,0,65,23
1160125,1140,-15,65,23
1160125,1145,2,65,23
1160125,1150,3,65,23
1160125,1155,2,65,23
1160125,1200,8,65,23
1160125,1205,-1,65,23
1160125,1210,1,65,23
1160125,1215,-7,65,23
1160125,1220,2,65,23
1160125,1225,-5,65,23
1160125,1230,-2,65,23
1160125,1235,-2,65,23
1160125,1240,2,65,23
1160125,1245,11,65,23
1160125,1250,1,65,23
1160125,1255,1,65,23
1160125,1300,4,65,23
1160125,1305,-1,65,23
1160125,1310,3,65,23
1160125,1315,-11,65,23
1160125,1320,-2,65,23
1160125,1325,-3,65,23
1160125,1330,1,65,23
1160125,1335,-19,65,23
1160125,1340,2,65,23
1160125,1345,-3,65,23
1160126,850,-18,-4,-49
1160126,855,-1,-4,-49
1160126,900,2,-4,-49
1160126,905,-1,-4,-49
1160126,910,10,-4,-49
1160126,915,-2,-4,-49
1160126,920,-1,-4,-49
1160126,925,3,-4,-49
1160126,930,7,-4,-49
1160126,935,-8,-4,-49
1160126,940,15,-4,-49
1160126,945,-14,-4,-49
1160126,950,-6,-4,-49
1160126,955,-10,-4,-49
1160126,1000,-1,-4,-49
1160126,1005,-6,-4,-49
1160126,1010,0,-4,-49
1160126,1015,9,-4,-49
1160126,1020,-3,-4,-49
1160126,1025,9,-4,-49
1160126,1030,-9,-4,-49
1160126,1035,-12,-4,-49
1160126,1040,9,-4,-49
1160126,1045,2,-4,-49
1160126,1050,1,-4,-49
1160126,1055,27,-4,-49
1160126,1100,0,-4,-49
1160126,1105,-1,-4,-49
1160126,1110,5,-4,-49
1160126,1115,5,-4,-49
1160126,1120,-11,-4,-49
1160126,1125,1,-4,-49
1160126,1130,-8,-4,-49
1160126,1135,0,-4,-49
1160126,1140,-1,-4,-49
1160126,1145,1,-4,-49
1160126,1150,5,-4,-49
1160126,1155,4,-4,-49
1160126,1200,-4,-4,-49
1160126,1205,-12,-4,-49
1160126,1210,-2,-4,-49
1160126,1215,-7,-4,-49
1160126,1220,6,-4,-49
1160126,1225,-1,-4,-49
1160126,1230,1,-4,-49
1160126,1235,6,-4,-49
1160126,1240,-2,-4,-49
1160126,1245,-7,-4,-49
1160126,1250,-2,-4,-49
1160126,1255,4,-4,-49
1160126,1300,-4,-4,-49
1160126,1305,-1,-4,-49
1160126,1310,-1,-4,-49
1160126,1315,8,-4,-49
1160126,1320,-7,-4,-49
1160126,1325,-1,-4,-49
1160126,1330,11,-4,-49
1160126,1335,-8,-4,-49
1160126,1340,-1,-4,-49
1160126,1345,4,-4,-49
1160127,850,-6,-11,70
1160127,855,1,-11,70
1160127,900,3,-11,70
1160127,905,-3,-11,70
1160127,910,-12,-11,70
1160127,915,-13,-11,70
1160127,920,0,-11,70
1160127,925,-2,-11,70
1160127,930,8,-11,70
1160127,935,-16,-11,70
1160127,940,2,-11,70
1160127,945,3,-11,70
1160127,950,-5,-11,70
1160127,955,2,-11,70
1160127,1000,-7,-11,70
1160127,1005,2,-11,70
1160127,1010,-3,-11,70
1160127,1015,2,-11,70
1160127,1020,16,-11,70
1160127,1025,-1,-11,70
1160127,1030,12,-11,70
1160127,1035,2,-11,70
1160127,1040,-5,-11,70
1160127,1045,-4,-11,70
1160127,1050,7,-11,70
1160127,1055,-2,-11,70
1160127,1100,-3,-11,70
1160127,1105,-2,-11,70
1160127,1110,-1,-11,70
1160127,1115,5,-11,70
1160127,1120,-6,-11,70
1160127,1125,2,-11,70
1160127,1130,-9,-11,70
1160127,1135,2,-11,70
1160127,1140,-11,-11,70
1160127,1145,-10,-11,70
1160127,1150,3,-11,70
1160127,1155,-3,-11,70
1160127,1200,-9,-11,70
1160127,1205,1,-11,70
1160127,1210,4,-11,70
1160127,1215,6,-11,70
1160127,1220,-2,-11,70
1160127,1225,2,-11,70
1160127,1230,-3,-11,70
1160127,1235,12,-11,70
1160127,1240,4,-11,70
1160127,1245,0,-11,70
1160127,1250,4,-11,70
1160127,1255,0,-11,70
1160127,1300,-3,-11,70
1160127,1305,-10,-11,70
1160127,1310,1,-11,70
1160127,1315,8,-11,70
1160127,1320,11,-11,70
1160127,1325,7,-11,70
1160127,1330,-3,-11,70
1160127,1335,8,-11,70
1160127,1340,1,-11,70
1160127,1345,9,-11,70
1160128,850,0,55,-39
1160128,855,4,55,-39
1160128,900,-3,55,-39
1160128,905,9,55,-39
1160128,910,-2,55,-39
1160128,915,19,55,-39
1160128,920,12,55,-39
1160128,925,7,55,-39
1160128,930,-7,55,-39
1160128,935,-2,55,-39
1160128,940,30,55,-39
1160128,945,14,55,-39
1160128,950,8,55,-39
1160128,955,1,55,-39
1160128,1000,11,55,-39
1160128,1005,-7,55,-39
1160128,1010,-4,55,-39
1160128,1015,3,55,-39
1160128,1020,-2,55,-39
1160128,1025,-5,55,-39
1160128,1030,-3,55,-39
1160128,1035,1,55,-39
1160128,1040,5,55,-39
1160128,1045,-5,55,-39
1160128,1050,-22,55,-39
1160128,1055,6,55,-39
1160128,1100,5,55,-39
1160128,1105,4,55,-39
1160128,1110,2,55,-39
1160128,1115,-7,55,-39
1160128,1120,8,55,-39
1160128,1125,-7,55,-39
1160128,1130,3,55,-39
1160128,1135,-1,55,-39
1160128,1140,-2,55,-39
1160128,1145,1,55,-39
1160128,1150,-3,55,-39
1160128,1155,8,55,-39
1160128,1200,2,55,-39
1160128,1205,4,55,-39
1160128,1210,-6,55,-39
1160128,1215,0,55,-39
1160128,1220,-3,55,-39
1160128,1225,-12,55,-39
1160128,1230,4,55,-39
1160128,1235,-5,55,-39
1160128,1240,-15,55,-39
1160128,1245,1,55,-39
1160128,1250,1,55,-39
1160128,1255,5,55,-39
1160128,1300,3,55,-39
1160128,1305,14,55,-39
1160128,1310,-3,55,-39
1160128,1315,5,55,-39
1160128,1320,6,55,-39
1160128,1325,-8,55,-39
1160128,1330,-5,55,-39
1160128,1335,2,55,-39
1160128,1340,-4,55,-39
1160128,1345,-5,55,-39
1160129,850,0,212,-14
1160129,855,-7,212,-14
1160129,900,-8,212,-14
1160129,905,-1,212,-14
1160129,910,5,212,-14
1160129,915,14,212,-14
1160129,920,-6,212,-14
1160129,925,-4,212,-14
1160129,930,15,212,-14
1160129,935,23,212,-14
1160129,940,25,212,-14
1160129,945,12,212,-14
1160129,950,-15,212,-14
1160129,955,7,212,-14
1160129,1000,20,212,-14
1160129,1005,5,212,-14
1160129,1010,-2,212,-14
1160129,1015,2,212,-14
1160129,1020,3,212,-14
1160129,1025,-5,212,-14
1160129,1030,-9,212,-14
1160129,1035,4,212,-14
1160129,1040,-4,212,-14
1160129,1045,24,212,-14
1160129,1050,10,212,-14
1160129,1055,0,212,-14
1160129,1100,11,212,-14
1160129,1105,10,212,-14
1160129,1110,25,212,-14
1160129,1115,-4,212,-14
1160129,1120,6,212,-14
1160129,1125,3,212,-14
1160129,1130,41,212,-14
1160129,1135,8,212,-14
1160129,1140,20,212,-14
1160129,1145,-3,212,-14
1160129,1150,-14,212,-14
1160129,1155,-18,212,-14
1160129,1200,6,212,-14
1160129,1205,-15,212,-14
1160129,1210,-4,212,-14
1160129,1215,1,212,-14
1160129,1220,-19,212,-14
1160129,1225,12,212,-14
1160129,1230,4,212,-14
1160129,1235,6,212,-14
1160129,1240,-10,212,-14
1160129,1245,6,212,-14
1160129,1250,14,212,-14
1160129,1255,3,212,-14
1160129,1300,-12,212,-14
1160129,1305,5,212,-14
1160129,1310,3,212,-14
1160129,1315,0,212,-14
1160129,1320,-11,212,-14
1160129,1325,-6,212,-14
1160129,1330,34,212,-14
1160129,1335,-2,212,-14
1160129,1340,7,212,-14
1160129,1345,1,212,-14
1160130,850,17,60,50
1160130,855,-1,60,50
1160130,900,11,60,50
1160130,905,-14,60,50
1160130,910,-5,60,50
1160130,915,35,60,50
1160130,920,-7,60,50
1160130,925,-23,60,50
1160130,930,5,60,50
1160130,935,-8,60,50
1160130,940,5,60,50
1160130,945,-1,60,50
1160130,950,17,60,50
1160130,955,-6,60,50
1160130,1000,-4,60,50
1160130,1005,9,60,50
1160130,1010,-4,60,50
1160130,1015,-5,60,50
1160130,1020,7,60,50
1160130,1025,17,60,50
1160130,1030,-10,60,50
1160130,1035,5,60,50
1160130,1040,-8,60,50
1160130,1045,3,60,50
1160130,1050,-2,60,50
1160130,1055,-3,60,50
1160130,1100,1,60,50
1160130,1105,0,60,50
1160130,1110,-2,60,50
1160130,1115,4,60,50
1160130,1120,-2,60,50
1160130,1125,1,60,50
1160130,1130,1,60,50
1160130,1135,6,60,50
1160130,1140,-2,60,50
1160130,1145,4,60,50
1160130,1150,-3,60,50
1160130,1155,3,60,50
1160130,1200,1,60,50
1160130,1205,1,60,50
1160130,1210,5,60,50
1160130,1215,-2,60,50
1160130,1220,1,60,50
1160130,1225,3,60,50
1160130,1230,5,60,50
1160130,1235,-10,60,50
1160130,1240,-2,60,50
1160130,1245,-5,60,50
1160130,1250,-2,60,50
1160130,1255,1,60,50
1160130,1300,11,60,50
1160130,1305,0,60,50
1160130,1310,4,60,50
1160130,1315,-5,60,50
1160130,1320,3,60,50
1160130,1325,-2,60,50
1160130,1330,-5,60,50
1160130,1335,9,60,50
1160130,1340,1,60,50
1160130,1345,1,60,50
1160201,850,0,-6,-32
1160201,855,1,-6,-32
1160201,900,-4,-6,-32
1160201,905,-9,-6,-32
1160201,910,-6,-6,-32
1160201,915,-3,-6,-32
1160201,920,-18,-6,-32
1160201,925,1,-6,-32
